population_share,accessibility_share
0.0015047281043962626,6.9655803851693e-10
0.001507219171530759,6.994207399814472e-10
0.001508342556306735,7.007117279920886e-10
0.0015108646087394835,7.036135362454489e-10
0.0015119775098153107,7.04900628689022e-10
0.0015149668444506357,7.083610622625332e-10
0.0015178132620312155,7.11660990743378e-10
0.0015206730302520716,7.149840103514599e-10
0.0015323404666212756,7.285508974276892e-10
0.001533742932609675,7.301891622846649e-10
0.0015343958303447559,7.309548115044646e-10
0.0015394671975823334,7.369026835043327e-10
0.0015418230052117322,7.396720204108455e-10
0.0015427177730782844,7.407248672749547e-10
0.0015604254729260317,7.615678701169754e-10
0.0015632264396232688,7.648703951985958e-10
0.0015644118239061414,7.662680417073555e-10
0.0015676455391509096,7.700953842613421e-10
0.001569728544743268,7.725616424098762e-10
0.0015735399338194097,7.770779500750694e-10
0.0015742953220029127,7.779735003167355e-10
0.0015755834963548695,7.795023542845698e-10
0.001577531803533659,7.818185311335941e-10
0.0015801961634759768,7.849925684874654e-10
0.0015815916280827018,7.866552787364767e-10
0.001585138397060832,7.908959895997619e-10
0.0015892708428970406,7.958407030899948e-10
0.0015904849216169868,7.972981377538825e-10
0.0015946105372772455,8.023236812869249e-10
0.0015965826090538647,8.047317091134117e-10
0.0016000068540017152,8.08915835483899e-10
0.0016015012656391053,8.107422185196162e-10
0.0016023432076195925,8.117800134804955e-10
0.0016035318630345696,8.132526148655302e-10
0.0016177173148557815,8.309568846094027e-10
0.0016182933617644158,8.316766177841165e-10
0.0016572197430342356,8.803126013325229e-10
0.0016590441771446522,8.825976928516503e-10
0.0016603367477496462,8.842167832866375e-10
0.0016633505877530553,8.880183240709589e-10
0.0016652011957741897,8.903628917389815e-10
0.001666465117841083,8.919698591517366e-10
0.0016684971294188237,8.945549876127473e-10
0.001669563564809707,8.959195876790054e-10
0.0016717829866634728,8.987628814516999e-10
0.0016748223069836551,9.02662713265655e-10
0.001677189063178684,9.05710731924336e-10
0.001677939223307351,9.066780700877241e-10
0.0016786655621882963,9.076175504771728e-10
0.0016838153597007043,9.142852879240985e-10
0.0016867099707772947,9.180380691371597e-10
0.0016884199611204422,9.202589329793863e-10
0.0016899989721016035,9.223166451487802e-10
0.0016926451087039389,9.257872585543497e-10
0.0016960191692984641,9.302287105116561e-10
0.0016974071586315193,9.320608607479263e-10
0.0016999563176012449,9.354297668930866e-10
0.0017004873379365703,9.361329202381676e-10
0.0017064980082437868,9.441137606370413e-10
0.001708074368027026,9.462168987603612e-10
0.0017111401837210498,9.503081574220824e-10
0.0017133713851758422,9.532856430862596e-10
0.0017171990103963502,9.583937322119638e-10
0.0017191177263623963,9.609575807340156e-10
0.0017207833009334583,9.632050806346157e-10
0.0017241938927676516,9.678093327951017e-10
0.0017264394553213754,9.708671347203883e-10
0.0017281786506957392,9.732362999704036e-10
0.0017298915503014432,9.75569973441746e-10
0.001732759137357021,9.79483094122087e-10
0.0017363184882740721,9.844111924446132e-10
0.0017385827505292915,9.875615980074298e-10
0.001742700469692744,9.93332612758795e-10
0.0017437563144703785,9.948144865281002e-10
0.0017446576258146101,9.96079473264111e-10
0.0017481967575101718,1.0010647143816627e-09
0.0017497662655304674,1.0032881912277411e-09
0.0017566164510483448,1.0129973537688635e-09
0.0017612178651718574,1.0196107070909357e-09
0.0017630161791048623,1.022195924876747e-09
0.0017647341104812964,1.0246795390883074e-09
0.0017658326008123642,1.0262740091910261e-09
0.0017668443870890486,1.0277461527562575e-09
0.0017675694974486384,1.0288025605561593e-09
0.0017729091237467856,1.0365933394384122e-09
0.0017759675028704482,1.0410595997652106e-09
0.0017772099789614795,1.042893191873349e-09
0.0017835188038888181,1.0522475389845729e-09
0.0017851538516830026,1.05467895696887e-09
0.0017876643449830757,1.0584161037636457e-09
0.001792998802069041,1.0663729618653155e-09
0.00179347114899764,1.0670827307404712e-09
0.0017964460593058564,1.0716109819521068e-09
0.0017989180669556262,1.0753815777349645e-09
0.001799497132062367,1.0762693027042435e-09
0.0018013910754414466,1.0791744721635618e-09
0.0018044774170881304,1.0839117970213495e-09
